-3.260, -21.307, 137.808, 4.172, 27.269, -176.372, 318.000, 0.050, 26.442
-7.060, -18.694, 137.290, 9.122, 24.155, -177.394, 318.000, 0.050, 26.599
-9.913, -17.121, 136.965, 12.866, 22.222, -177.769, 318.000, 0.052, 26.758
-11.637, -16.260, 136.863, 15.117, 21.123, -177.797, 318.000, 0.050, 26.913
-11.211, -10.319, 132.783, 15.463, 14.232, -183.144, 318.000, 0.050, 27.069
-12.682, -11.057, 129.742, 18.143, 15.818, -185.618, 318.000, 0.054, 27.229
-13.218, -16.647, 131.070, 18.437, 23.220, -182.830, 318.000, 0.051, 27.386
-10.812, -16.547, 131.240, 15.094, 23.100, -183.213, 318.000, 0.049, 27.541
-9.711, -14.475, 131.784, 13.520, 20.152, -183.470, 318.000, 0.053, 27.699
-5.858, -11.853, 132.625, 8.119, 16.427, -183.806, 318.000, 0.051, 27.856
-0.853, -9.602, 132.345, 1.191, 13.409, -184.815, 318.000, 0.050, 28.011
0.984, -5.065, 128.185, -1.456, 7.490, -189.557, 318.000, 0.053, 28.172
3.319, -3.432, 125.787, -5.066, 5.238, -191.984, 318.000, 0.049, 28.327
3.456, -2.927, 123.619, -5.429, 4.598, -194.168, 318.000, 0.052, 28.487
4.027, -7.232, 118.088, -6.790, 12.196, -199.134, 318.000, 0.049, 28.642
4.674, -8.452, 108.890, -8.922, 16.135, -207.867, 318.000, 0.051, 28.798
4.140, -7.432, 104.142, -8.459, 15.186, -212.802, 318.000, 0.052, 28.957
3.859, -7.770, 101.313, -8.209, 16.530, -215.528, 318.000, 0.050, 29.113
3.089, -7.606, 99.437, -6.757, 16.636, -217.485, 318.000, 0.051, 29.271
2.762, -7.554, 98.352, -6.139, 16.789, -218.590, 318.000, 0.050, 29.428
2.467, -7.140, 97.356, -5.567, 16.112, -219.691, 318.000, 0.050, 29.584
2.358, -6.727, 96.590, -5.385, 15.361, -220.547, 318.000, 0.051, 29.740
2.188, -6.404, 95.863, -5.051, 14.786, -221.347, 318.000, 0.051, 29.899
2.005, -6.540, 95.649, -4.645, 15.147, -221.541, 318.000, 0.050, 30.054
2.127, -6.662, 95.473, -4.940, 15.469, -221.677, 318.000, 0.054, 30.214
2.173, -6.429, 95.263, -5.063, 14.977, -221.933, 318.000, 0.049, 30.369
2.163, -6.707, 95.540, -5.017, 15.556, -221.598, 318.000, 0.051, 30.527
2.092, -6.714, 95.471, -4.857, 15.589, -221.670, 318.000, 0.052, 30.685
2.148, -7.023, 95.651, -4.973, 16.256, -221.415, 318.000, 0.049, 30.842
2.210, -6.776, 95.525, -5.128, 15.719, -221.593, 318.000, 0.052, 31.000
2.317, -6.732, 95.397, -5.384, 15.646, -221.721, 318.000, 0.050, 31.156
2.348, -6.551, 95.258, -5.469, 15.261, -221.897, 318.000, 0.051, 31.313
2.324, -6.738, 95.302, -5.409, 15.683, -221.812, 318.000, 0.052, 31.471
2.284, -6.726, 95.252, -5.321, 15.666, -221.867, 318.000, 0.049, 31.628
2.301, -6.829, 95.323, -5.354, 15.888, -221.772, 318.000, 0.052, 31.786
2.147, -6.492, 95.048, -5.018, 15.171, -222.132, 318.000, 0.051, 31.942
2.210, -6.575, 95.106, -5.160, 15.351, -222.052, 318.000, 0.052, 32.100
2.158, -6.546, 95.088, -5.041, 15.288, -222.080, 318.000, 0.051, 32.258
2.197, -6.614, 95.095, -5.129, 15.444, -222.055, 318.000, 0.049, 32.413
2.139, -6.189, 94.833, -5.016, 14.516, -222.412, 318.000, 0.054, 32.573
2.211, -6.238, 94.918, -5.178, 14.611, -222.312, 318.000, 0.050, 32.728
2.293, -6.428, 95.074, -5.357, 15.017, -222.110, 318.000, 0.050, 32.886
2.373, -6.478, 95.107, -5.541, 15.124, -222.060, 318.000, 0.052, 33.044
2.351, -6.469, 95.080, -5.491, 15.111, -222.090, 318.000, 0.050, 33.200
2.261, -6.744, 95.280, -5.265, 15.703, -221.838, 318.000, 0.052, 33.359
2.118, -6.538, 95.144, -4.942, 15.257, -222.030, 318.000, 0.051, 33.515
2.253, -6.696, 95.264, -5.248, 15.595, -221.865, 318.000, 0.051, 33.671
2.185, -6.668, 95.370, -5.082, 15.505, -221.773, 318.000, 0.051, 33.830
2.059, -6.703, 95.398, -4.786, 15.581, -221.746, 318.000, 0.051, 33.986
2.049, -6.622, 95.427, -4.760, 15.387, -221.737, 318.000, 0.053, 34.145
2.109, -6.456, 95.333, -4.909, 15.024, -221.863, 318.000, 0.050, 34.302
2.349, -6.193, 96.352, -5.385, 14.199, -220.900, 318.000, 0.050, 34.459
2.824, -3.760, 98.724, -6.261, 8.339, -218.916, 318.000, 0.053, 34.617
1.320, -0.391, 109.659, -2.508, 0.742, -208.316, 318.000, 0.051, 34.776
-0.107, 4.770, 119.133, 0.178, -7.952, -198.613, 318.000, 0.048, 34.930
-7.321, 16.405, 126.221, 10.940, -24.514, -188.606, 318.000, 0.052, 35.089
-6.536, 21.510, 131.863, 9.002, -29.626, -181.613, 318.000, 0.050, 35.245
-7.746, 31.459, 137.593, 9.679, -39.313, -171.942, 318.000, 0.053, 35.404
-8.732, 41.034, 138.720, 10.428, -49.004, -165.665, 318.000, 0.049, 35.561
-9.123, 47.168, 138.636, 10.650, -55.060, -161.834, 318.000, 0.049, 35.716
-10.408, 50.228, 138.983, 11.933, -57.587, -159.347, 318.000, 0.052, 35.873
-12.160, 53.439, 138.005, 13.882, -61.005, -157.543, 318.000, 0.051, 36.030
-13.502, 54.386, 136.623, 15.575, -62.733, -157.590, 318.000, 0.050, 36.187
-14.026, 55.409, 134.122, 16.568, -65.448, -158.421, 318.000, 0.050, 36.342
-15.491, 54.541, 130.365, 19.161, -67.462, -161.249, 318.000, 0.054, 36.502
-16.118, 53.900, 127.735, 20.604, -68.903, -163.289, 318.000, 0.049, 36.658
-16.304, 53.824, 126.512, 21.144, -69.803, -164.070, 318.000, 0.049, 36.813
-16.247, 54.406, 126.143, 21.101, -70.663, -163.835, 318.000, 0.054, 36.972
-16.130, 54.445, 126.011, 20.982, -70.821, -163.911, 318.000, 0.051, 37.128
-16.292, 54.561, 125.901, 21.202, -71.004, -163.843, 318.000, 0.052, 37.286
-16.236, 54.398, 125.897, 21.150, -70.860, -163.994, 318.000, 0.050, 37.443
-15.891, 54.091, 125.819, 20.762, -70.669, -164.380, 318.000, 0.051, 37.599
-16.246, 54.293, 125.893, 21.174, -70.762, -164.081, 318.000, 0.052, 37.757
-16.343, 54.787, 125.888, 21.245, -71.222, -163.651, 318.000, 0.052, 37.914
-16.017, 54.331, 125.887, 20.880, -70.827, -164.110, 318.000, 0.051, 38.071
-15.634, 54.235, 125.805, 20.422, -70.843, -164.332, 318.000, 0.052, 38.228
-15.610, 54.775, 125.809, 20.334, -71.353, -163.887, 318.000, 0.051, 38.385
-15.518, 54.776, 125.756, 20.230, -71.408, -163.940, 318.000, 0.050, 38.542
-15.883, 55.262, 125.665, 20.666, -71.902, -163.502, 318.000, 0.051, 38.700
-15.562, 54.957, 125.533, 20.320, -71.760, -163.913, 318.000, 0.051, 38.856
-15.619, 53.983, 125.359, 20.535, -70.975, -164.818, 318.000, 0.050, 39.012
-15.767, 54.314, 125.368, 20.688, -71.268, -164.501, 318.000, 0.053, 39.173
-15.513, 54.125, 125.531, 20.344, -70.978, -164.620, 318.000, 0.048, 39.327
-15.675, 54.611, 125.424, 20.526, -71.513, -164.242, 318.000, 0.051, 39.484
-16.041, 54.924, 125.347, 20.980, -71.834, -163.938, 318.000, 0.051, 39.641
-16.180, 55.043, 125.356, 21.142, -71.923, -163.800, 318.000, 0.050, 39.798
-15.957, 54.657, 125.311, 20.909, -71.621, -164.203, 318.000, 0.051, 39.955
-15.935, 54.726, 125.301, 20.877, -71.697, -164.157, 318.000, 0.052, 40.112
-15.488, 54.774, 125.240, 20.314, -71.840, -164.262, 318.000, 0.051, 40.269
-15.497, 54.535, 125.127, 20.377, -71.708, -164.528, 318.000, 0.052, 40.425
-15.451, 54.065, 125.052, 20.384, -71.327, -164.977, 318.000, 0.052, 40.584
-15.500, 54.614, 125.096, 20.380, -71.808, -164.480, 318.000, 0.051, 40.740
-15.584, 55.023, 125.150, 20.433, -72.141, -164.084, 318.000, 0.051, 40.897
-15.877, 55.285, 125.173, 20.774, -72.336, -163.779, 318.000, 0.052, 41.055
-15.836, 55.236, 125.239, 20.711, -72.239, -163.791, 318.000, 0.050, 41.211
-15.382, 54.986, 125.212, 20.163, -72.074, -164.125, 318.000, 0.051, 41.369
-15.335, 54.498, 125.040, 20.193, -71.762, -164.650, 318.000, 0.052, 41.527
-15.222, 54.258, 124.974, 20.087, -71.600, -164.917, 318.000, 0.050, 41.682
-15.029, 53.858, 124.971, 19.879, -71.237, -165.298, 318.000, 0.051, 41.839
-15.277, 54.823, 124.976, 20.100, -72.130, -164.429, 318.000, 0.053, 41.998
-15.385, 54.783, 124.979, 20.242, -72.079, -164.435, 318.000, 0.048, 42.153
-15.576, 55.029, 124.915, 20.477, -72.344, -164.221, 318.000, 0.053, 42.312
-15.647, 54.698, 124.785, 20.635, -72.134, -164.562, 318.000, 0.052, 42.470
-15.556, 54.572, 124.658, 20.561, -72.131, -164.766, 318.000, 0.049, 42.624
-15.508, 54.831, 124.660, 20.472, -72.380, -164.558, 318.000, 0.053, 42.783
-15.394, 54.796, 124.598, 20.342, -72.411, -164.652, 318.000, 0.050, 42.940
-15.255, 54.554, 124.427, 20.229, -72.339, -164.992, 318.000, 0.049, 43.096
-15.142, 54.117, 124.309, 20.154, -72.032, -165.458, 318.000, 0.052, 43.255
-15.288, 54.790, 123.928, 20.365, -72.984, -165.082, 318.000, 0.051, 43.412
-15.708, 55.241, 123.948, 20.858, -73.352, -164.584, 318.000, 0.049, 43.566
-15.234, 54.364, 123.874, 20.352, -72.627, -165.489, 318.000, 0.054, 43.725
-15.351, 54.156, 123.908, 20.518, -72.385, -165.617, 318.000, 0.051, 43.882
-15.803, 54.494, 123.980, 21.055, -72.602, -165.178, 318.000, 0.050, 44.038
-16.100, 54.826, 124.205, 21.348, -72.697, -164.689, 318.000, 0.053, 44.197
-16.319, 55.002, 124.383, 21.567, -72.688, -164.379, 318.000, 0.050, 44.353
-16.347, 54.839, 124.468, 21.599, -72.459, -164.460, 318.000, 0.050, 44.509
-16.580, 54.812, 124.464, 21.903, -72.411, -164.426, 318.000, 0.053, 44.667
-16.500, 54.981, 124.604, 21.746, -72.462, -164.221, 318.000, 0.051, 44.826
-16.447, 55.066, 124.462, 21.705, -72.668, -164.247, 318.000, 0.048, 44.980
-16.753, 55.561, 124.514, 22.028, -73.055, -163.719, 318.000, 0.053, 45.140
-16.596, 55.656, 124.408, 21.843, -73.251, -163.740, 318.000, 0.049, 45.296
-16.579, 55.590, 124.491, 21.808, -73.121, -163.752, 318.000, 0.051, 45.454
-16.582, 55.246, 124.431, 21.866, -72.849, -164.078, 318.000, 0.050, 45.610
-16.431, 55.015, 124.480, 21.686, -72.606, -164.283, 318.000, 0.050, 45.767
-16.246, 54.621, 124.462, 21.495, -72.267, -164.673, 318.000, 0.052, 45.924
-16.286, 55.094, 124.456, 21.496, -72.717, -164.267, 318.000, 0.050, 46.081
-16.562, 55.576, 124.411, 21.808, -73.178, -163.815, 318.000, 0.050, 46.237
-16.648, 55.343, 124.407, 21.945, -72.953, -163.993, 318.000, 0.051, 46.395
-16.686, 55.371, 124.361, 22.003, -73.015, -163.987, 318.000, 0.051, 46.552
-16.204, 54.990, 124.307, 21.438, -72.755, -164.464, 318.000, 0.050, 46.709
-16.270, 55.009, 124.205, 21.547, -72.852, -164.491, 318.000, 0.053, 46.867
-16.149, 54.827, 124.188, 21.415, -72.706, -164.686, 318.000, 0.050, 47.023
-16.237, 55.055, 124.205, 21.499, -72.899, -164.460, 318.000, 0.050, 47.182
-16.005, 54.669, 124.169, 21.251, -72.587, -164.867, 318.000, 0.051, 47.338
-16.001, 55.106, 124.138, 21.205, -73.030, -164.516, 318.000, 0.050, 47.494
-15.998, 55.213, 124.194, 21.176, -73.084, -164.392, 318.000, 0.051, 47.650
-16.352, 55.694, 124.260, 21.563, -73.441, -163.855, 318.000, 0.053, 47.811
-16.047, 55.519, 124.243, 21.193, -73.326, -164.090, 318.000, 0.049, 47.965
-15.831, 55.170, 124.277, 20.944, -72.991, -164.421, 318.000, 0.053, 48.125
-15.944, 55.755, 124.336, 21.012, -73.479, -163.860, 318.000, 0.049, 48.280
-16.144, 55.686, 124.312, 21.283, -73.413, -163.884, 318.000, 0.050, 48.437
-16.091, 55.464, 124.350, 21.231, -73.177, -164.064, 318.000, 0.052, 48.595
-16.180, 55.905, 124.317, 21.304, -73.608, -163.685, 318.000, 0.051, 48.752
-15.871, 55.726, 124.372, 20.913, -73.429, -163.881, 318.000, 0.049, 48.907
